"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"New Jersey"	"34"	"2020"	"2020"	"May"	"5"	8398
	"New Jersey"	"34"	"2020"	"2020"	"June"	"6"	8446
	"New Jersey"	"34"	"2020"	"2020"	"July"	"7"	8719
	"New Jersey"	"34"	"2020"	"2020"	"August"	"8"	8657
	"New Jersey"	"34"	"2020"	"2020"	"September"	"9"	8652
	"New Jersey"	"34"	"2020"	"2020"	"October"	"10"	7943
	"New Jersey"	"34"	"2020"	"2020"	"November"	"11"	7784
	"New Jersey"	"34"	"2020"	"2020"	"December"	"12"	7616
	"New Jersey"	"34"	"2021"	"2021"	"January"	"1"	7189
	"New Jersey"	"34"	"2021"	"2021"	"February"	"2"	7377
	"New Jersey"	"34"	"2021"	"2021"	"March"	"3"	8447
	"New Jersey"	"34"	"2021"	"2021"	"April"	"4"	8376
	"New Jersey"	"34"	"2021"	"2021"	"May"	"5"	8337
	"New Jersey"	"34"	"2021"	"2021"	"June"	"6"	8852
	"New Jersey"	"34"	"2021"	"2021"	"July"	"7"	9161
	"New Jersey"	"34"	"2021"	"2021"	"August"	"8"	9210
	"New Jersey"	"34"	"2021"	"2021"	"September"	"9"	9024
	"New Jersey"	"34"	"2021"	"2021"	"October"	"10"	8783
	"New Jersey"	"34"	"2021"	"2021"	"November"	"11"	8297
	"New Jersey"	"34"	"2021"	"2021"	"December"	"12"	8444
	"New Jersey"	"34"	"2022"	"2022"	"January"	"1"	8154
	"New Jersey"	"34"	"2022"	"2022"	"February"	"2"	7739
	"New Jersey"	"34"	"2022"	"2022"	"March"	"3"	8661
	"New Jersey"	"34"	"2022"	"2022"	"April"	"4"	8192
	"New Jersey"	"34"	"2022"	"2022"	"May"	"5"	8332
	"New Jersey"	"34"	"2022"	"2022"	"June"	"6"	8638
	"New Jersey"	"34"	"2022"	"2022"	"July"	"7"	9114
	"New Jersey"	"34"	"2022"	"2022"	"August"	"8"	9298
	"New Jersey"	"34"	"2022"	"2022"	"September"	"9"	8580
	"New Jersey"	"34"	"2022"	"2022"	"October"	"10"	8716
	"New Jersey"	"34"	"2022"	"2022"	"November"	"11"	8695
	"New Jersey"	"34"	"2022"	"2022"	"December"	"12"	8774
	"New Mexico"	"35"	"2016"	"2016"	"January"	"1"	2063
	"New Mexico"	"35"	"2016"	"2016"	"February"	"2"	1987
	"New Mexico"	"35"	"2016"	"2016"	"March"	"3"	2053
	"New Mexico"	"35"	"2016"	"2016"	"April"	"4"	1945
	"New Mexico"	"35"	"2016"	"2016"	"May"	"5"	2023
	"New Mexico"	"35"	"2016"	"2016"	"June"	"6"	2070
	"New Mexico"	"35"	"2016"	"2016"	"July"	"7"	2149
	"New Mexico"	"35"	"2016"	"2016"	"August"	"8"	2230
	"New Mexico"	"35"	"2016"	"2016"	"September"	"9"	2130
	"New Mexico"	"35"	"2016"	"2016"	"October"	"10"	2090
	"New Mexico"	"35"	"2016"	"2016"	"November"	"11"	1976
	"New Mexico"	"35"	"2016"	"2016"	"December"	"12"	1976
	"New Mexico"	"35"	"2017"	"2017"	"January"	"1"	1990
	"New Mexico"	"35"	"2017"	"2017"	"February"	"2"	1838
	"New Mexico"	"35"	"2017"	"2017"	"March"	"3"	2046
	"New Mexico"	"35"	"2017"	"2017"	"April"	"4"	1828
	"New Mexico"	"35"	"2017"	"2017"	"May"	"5"	1954
	"New Mexico"	"35"	"2017"	"2017"	"June"	"6"	1960
	"New Mexico"	"35"	"2017"	"2017"	"July"	"7"	2123
	"New Mexico"	"35"	"2017"	"2017"	"August"	"8"	2166
	"New Mexico"	"35"	"2017"	"2017"	"September"	"9"	2097
	"New Mexico"	"35"	"2017"	"2017"	"October"	"10"	2005
	"New Mexico"	"35"	"2017"	"2017"	"November"	"11"	1877
	"New Mexico"	"35"	"2017"	"2017"	"December"	"12"	1883
	"New Mexico"	"35"	"2018"	"2018"	"January"	"1"	1877
	"New Mexico"	"35"	"2018"	"2018"	"February"	"2"	1740
	"New Mexico"	"35"	"2018"	"2018"	"March"	"3"	1856
	"New Mexico"	"35"	"2018"	"2018"	"April"	"4"	1775
	"New Mexico"	"35"	"2018"	"2018"	"May"	"5"	1972
	"New Mexico"	"35"	"2018"	"2018"	"June"	"6"	1813
	"New Mexico"	"35"	"2018"	"2018"	"July"	"7"	2041
	"New Mexico"	"35"	"2018"	"2018"	"August"	"8"	2079
	"New Mexico"	"35"	"2018"	"2018"	"September"	"9"	2115
	"New Mexico"	"35"	"2018"	"2018"	"October"	"10"	1986
	"New Mexico"	"35"	"2018"	"2018"	"November"	"11"	1859
	"New Mexico"	"35"	"2018"	"2018"	"December"	"12"	1926
	"New Mexico"	"35"	"2019"	"2019"	"January"	"1"	1882
	"New Mexico"	"35"	"2019"	"2019"	"February"	"2"	1624
	"New Mexico"	"35"	"2019"	"2019"	"March"	"3"	1840
	"New Mexico"	"35"	"2019"	"2019"	"April"	"4"	1856
	"New Mexico"	"35"	"2019"	"2019"	"May"	"5"	1954
	"New Mexico"	"35"	"2019"	"2019"	"June"	"6"	1892
	"New Mexico"	"35"	"2019"	"2019"	"July"	"7"	2048
	"New Mexico"	"35"	"2019"	"2019"	"August"	"8"	2115
	"New Mexico"	"35"	"2019"	"2019"	"September"	"9"	2028
	"New Mexico"	"35"	"2019"	"2019"	"October"	"10"	1978
	"New Mexico"	"35"	"2019"	"2019"	"November"	"11"	1896
	"New Mexico"	"35"	"2019"	"2019"	"December"	"12"	1847
	"New Mexico"	"35"	"2020"	"2020"	"January"	"1"	1816
	"New Mexico"	"35"	"2020"	"2020"	"February"	"2"	1722
	"New Mexico"	"35"	"2020"	"2020"	"March"	"3"	1861
	"New Mexico"	"35"	"2020"	"2020"	"April"	"4"	1756
	"New Mexico"	"35"	"2020"	"2020"	"May"	"5"	1818
	"New Mexico"	"35"	"2020"	"2020"	"June"	"6"	1783
	"New Mexico"	"35"	"2020"	"2020"	"July"	"7"	1943
	"New Mexico"	"35"	"2020"	"2020"	"August"	"8"	1999
	"New Mexico"	"35"	"2020"	"2020"	"September"	"9"	1931
	"New Mexico"	"35"	"2020"	"2020"	"October"	"10"	1870
	"New Mexico"	"35"	"2020"	"2020"	"November"	"11"	1647
	"New Mexico"	"35"	"2020"	"2020"	"December"	"12"	1757
	"New Mexico"	"35"	"2021"	"2021"	"January"	"1"	1671
	"New Mexico"	"35"	"2021"	"2021"	"February"	"2"	1573
	"New Mexico"	"35"	"2021"	"2021"	"March"	"3"	1729
	"New Mexico"	"35"	"2021"	"2021"	"April"	"4"	1734
	"New Mexico"	"35"	"2021"	"2021"	"May"	"5"	1732
	"New Mexico"	"35"	"2021"	"2021"	"June"	"6"	1828
	"New Mexico"	"35"	"2021"	"2021"	"July"	"7"	1877
	"New Mexico"	"35"	"2021"	"2021"	"August"	"8"	1863
	"New Mexico"	"35"	"2021"	"2021"	"September"	"9"	1910
	"New Mexico"	"35"	"2021"	"2021"	"October"	"10"	1818
	"New Mexico"	"35"	"2021"	"2021"	"November"	"11"	1793
	"New Mexico"	"35"	"2021"	"2021"	"December"	"12"	1863
	"New Mexico"	"35"	"2022"	"2022"	"January"	"1"	1728
	"New Mexico"	"35"	"2022"	"2022"	"February"	"2"	1580
	"New Mexico"	"35"	"2022"	"2022"	"March"	"3"	1812
	"New Mexico"	"35"	"2022"	"2022"	"April"	"4"	1699
	"New Mexico"	"35"	"2022"	"2022"	"May"	"5"	1769
	"New Mexico"	"35"	"2022"	"2022"	"June"	"6"	1729
	"New Mexico"	"35"	"2022"	"2022"	"July"	"7"	2028
	"New Mexico"	"35"	"2022"	"2022"	"August"	"8"	2018
	"New Mexico"	"35"	"2022"	"2022"	"September"	"9"	1827
	"New Mexico"	"35"	"2022"	"2022"	"October"	"10"	1822
	"New Mexico"	"35"	"2022"	"2022"	"November"	"11"	1799
	"New Mexico"	"35"	"2022"	"2022"	"December"	"12"	1803
	"New York"	"36"	"2016"	"2016"	"January"	"1"	19131
	"New York"	"36"	"2016"	"2016"	"February"	"2"	18190
	"New York"	"36"	"2016"	"2016"	"March"	"3"	19086
	"New York"	"36"	"2016"	"2016"	"April"	"4"	19073
	"New York"	"36"	"2016"	"2016"	"May"	"5"	19891
	"New York"	"36"	"2016"	"2016"	"June"	"6"	19591
	"New York"	"36"	"2016"	"2016"	"July"	"7"	20547
	"New York"	"36"	"2016"	"2016"	"August"	"8"	21163
	"New York"	"36"	"2016"	"2016"	"September"	"9"	20068
	"New York"	"36"	"2016"	"2016"	"October"	"10"	19542
	"New York"	"36"	"2016"	"2016"	"November"	"11"	18680
	"New York"	"36"	"2016"	"2016"	"December"	"12"	19321
	"New York"	"36"	"2017"	"2017"	"January"	"1"	18577
	"New York"	"36"	"2017"	"2017"	"February"	"2"	17235
	"New York"	"36"	"2017"	"2017"	"March"	"3"	19007
	"New York"	"36"	"2017"	"2017"	"April"	"4"	18288
	"New York"	"36"	"2017"	"2017"	"May"	"5"	19249
	"New York"	"36"	"2017"	"2017"	"June"	"6"	19498
	"New York"	"36"	"2017"	"2017"	"July"	"7"	20266
	"New York"	"36"	"2017"	"2017"	"August"	"8"	20511
	"New York"	"36"	"2017"	"2017"	"September"	"9"	19843
	"New York"	"36"	"2017"	"2017"	"October"	"10"	19657
	"New York"	"36"	"2017"	"2017"	"November"	"11"	18981
	"New York"	"36"	"2017"	"2017"	"December"	"12"	18625
	"New York"	"36"	"2018"	"2018"	"January"	"1"	19056
	"New York"	"36"	"2018"	"2018"	"February"	"2"	16744
	"New York"	"36"	"2018"	"2018"	"March"	"3"	18703
	"New York"	"36"	"2018"	"2018"	"April"	"4"	18012
	"New York"	"36"	"2018"	"2018"	"May"	"5"	19546
	"New York"	"36"	"2018"	"2018"	"June"	"6"	19355
	"New York"	"36"	"2018"	"2018"	"July"	"7"	19656
	"New York"	"36"	"2018"	"2018"	"August"	"8"	20301
	"New York"	"36"	"2018"	"2018"	"September"	"9"	18891
	"New York"	"36"	"2018"	"2018"	"October"	"10"	19243
	"New York"	"36"	"2018"	"2018"	"November"	"11"	18338
	"New York"	"36"	"2018"	"2018"	"December"	"12"	18393
	"New York"	"36"	"2019"	"2019"	"January"	"1"	18289
	"New York"	"36"	"2019"	"2019"	"February"	"2"	16294
	"New York"	"36"	"2019"	"2019"	"March"	"3"	17907
	"New York"	"36"	"2019"	"2019"	"April"	"4"	17965
	"New York"	"36"	"2019"	"2019"	"May"	"5"	18780
	"New York"	"36"	"2019"	"2019"	"June"	"6"	18556
	"New York"	"36"	"2019"	"2019"	"July"	"7"	19834
	"New York"	"36"	"2019"	"2019"	"August"	"8"	20043
	"New York"	"36"	"2019"	"2019"	"September"	"9"	19146
	"New York"	"36"	"2019"	"2019"	"October"	"10"	18858
	"New York"	"36"	"2019"	"2019"	"November"	"11"	17695
	"New York"	"36"	"2019"	"2019"	"December"	"12"	18172
	"New York"	"36"	"2020"	"2020"	"January"	"1"	17981
	"New York"	"36"	"2020"	"2020"	"February"	"2"	16693
	"New York"	"36"	"2020"	"2020"	"March"	"3"	17746
	"New York"	"36"	"2020"	"2020"	"April"	"4"	17164
	"New York"	"36"	"2020"	"2020"	"May"	"5"	17871
	"New York"	"36"	"2020"	"2020"	"June"	"6"	18077
	"New York"	"36"	"2020"	"2020"	"July"	"7"	18834
	"New York"	"36"	"2020"	"2020"	"August"	"8"	18016
	"New York"	"36"	"2020"	"2020"	"September"	"9"	17908
	"New York"	"36"	"2020"	"2020"	"October"	"10"	17526
	"New York"	"36"	"2020"	"2020"	"November"	"11"	16031
	"New York"	"36"	"2020"	"2020"	"December"	"12"	15491
	"New York"	"36"	"2021"	"2021"	"January"	"1"	15172
	"New York"	"36"	"2021"	"2021"	"February"	"2"	15248
	"New York"	"36"	"2021"	"2021"	"March"	"3"	17804
	"New York"	"36"	"2021"	"2021"	"April"	"4"	17293
	"New York"	"36"	"2021"	"2021"	"May"	"5"	17790
	"New York"	"36"	"2021"	"2021"	"June"	"6"	18496
	"New York"	"36"	"2021"	"2021"	"July"	"7"	18860
	"New York"	"36"	"2021"	"2021"	"August"	"8"	18797
	"New York"	"36"	"2021"	"2021"	"September"	"9"	18305
	"New York"	"36"	"2021"	"2021"	"October"	"10"	18229
	"New York"	"36"	"2021"	"2021"	"November"	"11"	17155
	"New York"	"36"	"2021"	"2021"	"December"	"12"	17593
	"New York"	"36"	"2022"	"2022"	"January"	"1"	16623
	"New York"	"36"	"2022"	"2022"	"February"	"2"	15595
	"New York"	"36"	"2022"	"2022"	"March"	"3"	17147
	"New York"	"36"	"2022"	"2022"	"April"	"4"	16680
	"New York"	"36"	"2022"	"2022"	"May"	"5"	17340
	"New York"	"36"	"2022"	"2022"	"June"	"6"	17650
	"New York"	"36"	"2022"	"2022"	"July"	"7"	18450
	"New York"	"36"	"2022"	"2022"	"August"	"8"	18442
	"New York"	"36"	"2022"	"2022"	"September"	"9"	17189
	"New York"	"36"	"2022"	"2022"	"October"	"10"	17724
	"New York"	"36"	"2022"	"2022"	"November"	"11"	17278
	"New York"	"36"	"2022"	"2022"	"December"	"12"	17656
	"North Carolina"	"37"	"2016"	"2016"	"January"	"1"	9765
	"North Carolina"	"37"	"2016"	"2016"	"February"	"2"	9391
	"North Carolina"	"37"	"2016"	"2016"	"March"	"3"	9809
	"North Carolina"	"37"	"2016"	"2016"	"April"	"4"	9324
	"North Carolina"	"37"	"2016"	"2016"	"May"	"5"	9982
	"North Carolina"	"37"	"2016"	"2016"	"June"	"6"	10184
	"North Carolina"	"37"	"2016"	"2016"	"July"	"7"	10557
	"North Carolina"	"37"	"2016"	"2016"	"August"	"8"	11009
	"North Carolina"	"37"	"2016"	"2016"	"September"	"9"	10636
	"North Carolina"	"37"	"2016"	"2016"	"October"	"10"	10182
	"North Carolina"	"37"	"2016"	"2016"	"November"	"11"	9885
	"North Carolina"	"37"	"2016"	"2016"	"December"	"12"	10055
	"North Carolina"	"37"	"2017"	"2017"	"January"	"1"	9670
	"North Carolina"	"37"	"2017"	"2017"	"February"	"2"	8935
	"North Carolina"	"37"	"2017"	"2017"	"March"	"3"	9869
	"North Carolina"	"37"	"2017"	"2017"	"April"	"4"	9145
	"North Carolina"	"37"	"2017"	"2017"	"May"	"5"	9802
	"North Carolina"	"37"	"2017"	"2017"	"June"	"6"	10042
	"North Carolina"	"37"	"2017"	"2017"	"July"	"7"	10421
	"North Carolina"	"37"	"2017"	"2017"	"August"	"8"	11199
	"North Carolina"	"37"	"2017"	"2017"	"September"	"9"	10682
	"North Carolina"	"37"	"2017"	"2017"	"October"	"10"	10255
	"North Carolina"	"37"	"2017"	"2017"	"November"	"11"	10112
	"North Carolina"	"37"	"2017"	"2017"	"December"	"12"	9993
	"North Carolina"	"37"	"2018"	"2018"	"January"	"1"	9785
	"North Carolina"	"37"	"2018"	"2018"	"February"	"2"	8673
	"North Carolina"	"37"	"2018"	"2018"	"March"	"3"	9883
	"North Carolina"	"37"	"2018"	"2018"	"April"	"4"	9209
	"North Carolina"	"37"	"2018"	"2018"	"May"	"5"	9890
	"North Carolina"	"37"	"2018"	"2018"	"June"	"6"	10038
	"North Carolina"	"37"	"2018"	"2018"	"July"	"7"	10232
	"North Carolina"	"37"	"2018"	"2018"	"August"	"8"	10921
	"North Carolina"	"37"	"2018"	"2018"	"September"	"9"	10436
	"North Carolina"	"37"	"2018"	"2018"	"October"	"10"	10335
	"North Carolina"	"37"	"2018"	"2018"	"November"	"11"	9672
	"North Carolina"	"37"	"2018"	"2018"	"December"	"12"	9880
	"North Carolina"	"37"	"2019"	"2019"	"January"	"1"	10041
	"North Carolina"	"37"	"2019"	"2019"	"February"	"2"	8765
	"North Carolina"	"37"	"2019"	"2019"	"March"	"3"	9737
	"North Carolina"	"37"	"2019"	"2019"	"April"	"4"	9284
	"North Carolina"	"37"	"2019"	"2019"	"May"	"5"	10009
	"North Carolina"	"37"	"2019"	"2019"	"June"	"6"	9535
	"North Carolina"	"37"	"2019"	"2019"	"July"	"7"	10446
	"North Carolina"	"37"	"2019"	"2019"	"August"	"8"	10935
	"North Carolina"	"37"	"2019"	"2019"	"September"	"9"	10374
	"North Carolina"	"37"	"2019"	"2019"	"October"	"10"	10166
	"North Carolina"	"37"	"2019"	"2019"	"November"	"11"	9434
	"North Carolina"	"37"	"2019"	"2019"	"December"	"12"	9999
	"North Carolina"	"37"	"2020"	"2020"	"January"	"1"	9831
	"North Carolina"	"37"	"2020"	"2020"	"February"	"2"	9143
	"North Carolina"	"37"	"2020"	"2020"	"March"	"3"	9786
	"North Carolina"	"37"	"2020"	"2020"	"April"	"4"	9311
	"North Carolina"	"37"	"2020"	"2020"	"May"	"5"	9645
	"North Carolina"	"37"	"2020"	"2020"	"June"	"6"	9701
	"North Carolina"	"37"	"2020"	"2020"	"July"	"7"	10230
	"North Carolina"	"37"	"2020"	"2020"	"August"	"8"	10502
	"North Carolina"	"37"	"2020"	"2020"	"September"	"9"	10203
	"North Carolina"	"37"	"2020"	"2020"	"October"	"10"	9803
	"North Carolina"	"37"	"2020"	"2020"	"November"	"11"	8868
	"North Carolina"	"37"	"2020"	"2020"	"December"	"12"	9707
	"North Carolina"	"37"	"2021"	"2021"	"January"	"1"	9276
	"North Carolina"	"37"	"2021"	"2021"	"February"	"2"	8801
	"North Carolina"	"37"	"2021"	"2021"	"March"	"3"	9708
	"North Carolina"	"37"	"2021"	"2021"	"April"	"4"	9559
	"North Carolina"	"37"	"2021"	"2021"	"May"	"5"	9809
	"North Carolina"	"37"	"2021"	"2021"	"June"	"6"	10239
	"North Carolina"	"37"	"2021"	"2021"	"July"	"7"	10610
	"North Carolina"	"37"	"2021"	"2021"	"August"	"8"	10964
	"North Carolina"	"37"	"2021"	"2021"	"September"	"9"	10758
	"North Carolina"	"37"	"2021"	"2021"	"October"	"10"	10281
	"North Carolina"	"37"	"2021"	"2021"	"November"	"11"	9958
	"North Carolina"	"37"	"2021"	"2021"	"December"	"12"	10503
	"North Carolina"	"37"	"2022"	"2022"	"January"	"1"	10022
	"North Carolina"	"37"	"2022"	"2022"	"February"	"2"	9218
	"North Carolina"	"37"	"2022"	"2022"	"March"	"3"	10218
	"North Carolina"	"37"	"2022"	"2022"	"April"	"4"	9550
	"North Carolina"	"37"	"2022"	"2022"	"May"	"5"	9673
	"North Carolina"	"37"	"2022"	"2022"	"June"	"6"	9809
	"North Carolina"	"37"	"2022"	"2022"	"July"	"7"	10618
	"North Carolina"	"37"	"2022"	"2022"	"August"	"8"	11240
	"North Carolina"	"37"	"2022"	"2022"	"September"	"9"	10518
	"North Carolina"	"37"	"2022"	"2022"	"October"	"10"	9938
	"North Carolina"	"37"	"2022"	"2022"	"November"	"11"	10267
	"North Carolina"	"37"	"2022"	"2022"	"December"	"12"	10491
	"North Dakota"	"38"	"2016"	"2016"	"January"	"1"	938
	"North Dakota"	"38"	"2016"	"2016"	"February"	"2"	863
	"North Dakota"	"38"	"2016"	"2016"	"March"	"3"	936
	"North Dakota"	"38"	"2016"	"2016"	"April"	"4"	916
	"North Dakota"	"38"	"2016"	"2016"	"May"	"5"	990
	"North Dakota"	"38"	"2016"	"2016"	"June"	"6"	989
	"North Dakota"	"38"	"2016"	"2016"	"July"	"7"	948
	"North Dakota"	"38"	"2016"	"2016"	"August"	"8"	1048
	"North Dakota"	"38"	"2016"	"2016"	"September"	"9"	1025
	"North Dakota"	"38"	"2016"	"2016"	"October"	"10"	942
	"North Dakota"	"38"	"2016"	"2016"	"November"	"11"	891
	"North Dakota"	"38"	"2016"	"2016"	"December"	"12"	897
	"North Dakota"	"38"	"2017"	"2017"	"January"	"1"	840
	"North Dakota"	"38"	"2017"	"2017"	"February"	"2"	814
	"North Dakota"	"38"	"2017"	"2017"	"March"	"3"	932
	"North Dakota"	"38"	"2017"	"2017"	"April"	"4"	918
	"North Dakota"	"38"	"2017"	"2017"	"May"	"5"	895
	"North Dakota"	"38"	"2017"	"2017"	"June"	"6"	922
	"North Dakota"	"38"	"2017"	"2017"	"July"	"7"	902
	"North Dakota"	"38"	"2017"	"2017"	"August"	"8"	915
	"North Dakota"	"38"	"2017"	"2017"	"September"	"9"	933
	"North Dakota"	"38"	"2017"	"2017"	"October"	"10"	915
	"North Dakota"	"38"	"2017"	"2017"	"November"	"11"	871
	"North Dakota"	"38"	"2017"	"2017"	"December"	"12"	880
	"North Dakota"	"38"	"2018"	"2018"	"January"	"1"	880
	"North Dakota"	"38"	"2018"	"2018"	"February"	"2"	809
	"North Dakota"	"38"	"2018"	"2018"	"March"	"3"	899
	"North Dakota"	"38"	"2018"	"2018"	"April"	"4"	849
	"North Dakota"	"38"	"2018"	"2018"	"May"	"5"	969
	"North Dakota"	"38"	"2018"	"2018"	"June"	"6"	879
	"North Dakota"	"38"	"2018"	"2018"	"July"	"7"	901
	"North Dakota"	"38"	"2018"	"2018"	"August"	"8"	982
	"North Dakota"	"38"	"2018"	"2018"	"September"	"9"	865
	"North Dakota"	"38"	"2018"	"2018"	"October"	"10"	889
	"North Dakota"	"38"	"2018"	"2018"	"November"	"11"	875
	"North Dakota"	"38"	"2018"	"2018"	"December"	"12"	839
	"North Dakota"	"38"	"2019"	"2019"	"January"	"1"	875
	"North Dakota"	"38"	"2019"	"2019"	"February"	"2"	766
	"North Dakota"	"38"	"2019"	"2019"	"March"	"3"	906
	"North Dakota"	"38"	"2019"	"2019"	"April"	"4"	900
	"North Dakota"	"38"	"2019"	"2019"	"May"	"5"	945
	"North Dakota"	"38"	"2019"	"2019"	"June"	"6"	883
	"North Dakota"	"38"	"2019"	"2019"	"July"	"7"	981
	"North Dakota"	"38"	"2019"	"2019"	"August"	"8"	948
	"North Dakota"	"38"	"2019"	"2019"	"September"	"9"	843
	"North Dakota"	"38"	"2019"	"2019"	"October"	"10"	848
	"North Dakota"	"38"	"2019"	"2019"	"November"	"11"	771
	"North Dakota"	"38"	"2019"	"2019"	"December"	"12"	788
	"North Dakota"	"38"	"2020"	"2020"	"January"	"1"	803
	"North Dakota"	"38"	"2020"	"2020"	"February"	"2"	818
	"North Dakota"	"38"	"2020"	"2020"	"March"	"3"	840
	"North Dakota"	"38"	"2020"	"2020"	"April"	"4"	824
	"North Dakota"	"38"	"2020"	"2020"	"May"	"5"	878
	"North Dakota"	"38"	"2020"	"2020"	"June"	"6"	854
	"North Dakota"	"38"	"2020"	"2020"	"July"	"7"	902
	"North Dakota"	"38"	"2020"	"2020"	"August"	"8"	910
	"North Dakota"	"38"	"2020"	"2020"	"September"	"9"	803
	"North Dakota"	"38"	"2020"	"2020"	"October"	"10"	831
	"North Dakota"	"38"	"2020"	"2020"	"November"	"11"	771
	"North Dakota"	"38"	"2020"	"2020"	"December"	"12"	825
	"North Dakota"	"38"	"2021"	"2021"	"January"	"1"	790
	"North Dakota"	"38"	"2021"	"2021"	"February"	"2"	764
	"North Dakota"	"38"	"2021"	"2021"	"March"	"3"	905
	"North Dakota"	"38"	"2021"	"2021"	"April"	"4"	847
	"North Dakota"	"38"	"2021"	"2021"	"May"	"5"	838
	"North Dakota"	"38"	"2021"	"2021"	"June"	"6"	866
	"North Dakota"	"38"	"2021"	"2021"	"July"	"7"	866
	"North Dakota"	"38"	"2021"	"2021"	"August"	"8"	853
	"North Dakota"	"38"	"2021"	"2021"	"September"	"9"	860
	"North Dakota"	"38"	"2021"	"2021"	"October"	"10"	830
	"North Dakota"	"38"	"2021"	"2021"	"November"	"11"	821
	"North Dakota"	"38"	"2021"	"2021"	"December"	"12"	872
	"North Dakota"	"38"	"2022"	"2022"	"January"	"1"	787
	"North Dakota"	"38"	"2022"	"2022"	"February"	"2"	693
	"North Dakota"	"38"	"2022"	"2022"	"March"	"3"	793
	"North Dakota"	"38"	"2022"	"2022"	"April"	"4"	780
	"North Dakota"	"38"	"2022"	"2022"	"May"	"5"	851
	"North Dakota"	"38"	"2022"	"2022"	"June"	"6"	778
	"North Dakota"	"38"	"2022"	"2022"	"July"	"7"	815
	"North Dakota"	"38"	"2022"	"2022"	"August"	"8"	885
	"North Dakota"	"38"	"2022"	"2022"	"September"	"9"	826
	"North Dakota"	"38"	"2022"	"2022"	"October"	"10"	763
	"North Dakota"	"38"	"2022"	"2022"	"November"	"11"	767
	"North Dakota"	"38"	"2022"	"2022"	"December"	"12"	829
	"Ohio"	"39"	"2016"	"2016"	"January"	"1"	10907
	"Ohio"	"39"	"2016"	"2016"	"February"	"2"	10853
	"Ohio"	"39"	"2016"	"2016"	"March"	"3"	11380
	"Ohio"	"39"	"2016"	"2016"	"April"	"4"	11109
	"Ohio"	"39"	"2016"	"2016"	"May"	"5"	11647
	"Ohio"	"39"	"2016"	"2016"	"June"	"6"	11906
	"Ohio"	"39"	"2016"	"2016"	"July"	"7"	12049
	"Ohio"	"39"	"2016"	"2016"	"August"	"8"	12666
	"Ohio"	"39"	"2016"	"2016"	"September"	"9"	11978
	"Ohio"	"39"	"2016"	"2016"	"October"	"10"	11384
	"Ohio"	"39"	"2016"	"2016"	"November"	"11"	10878
	"Ohio"	"39"	"2016"	"2016"	"December"	"12"	11328
	"Ohio"	"39"	"2017"	"2017"	"January"	"1"	10928
	"Ohio"	"39"	"2017"	"2017"	"February"	"2"	10146
	"Ohio"	"39"	"2017"	"2017"	"March"	"3"	11414
	"Ohio"	"39"	"2017"	"2017"	"April"	"4"	10729
	"Ohio"	"39"	"2017"	"2017"	"May"	"5"	11541
	"Ohio"	"39"	"2017"	"2017"	"June"	"6"	11634
	"Ohio"	"39"	"2017"	"2017"	"July"	"7"	11945
	"Ohio"	"39"	"2017"	"2017"	"August"	"8"	12474
	"Ohio"	"39"	"2017"	"2017"	"September"	"9"	12047
	"Ohio"	"39"	"2017"	"2017"	"October"	"10"	11785
	"Ohio"	"39"	"2017"	"2017"	"November"	"11"	11046
	"Ohio"	"39"	"2017"	"2017"	"December"	"12"	11143
	"Ohio"	"39"	"2018"	"2018"	"January"	"1"	11029
	"Ohio"	"39"	"2018"	"2018"	"February"	"2"	10321
	"Ohio"	"39"	"2018"	"2018"	"March"	"3"	11323
	"Ohio"	"39"	"2018"	"2018"	"April"	"4"	10730
	"Ohio"	"39"	"2018"	"2018"	"May"	"5"	11602
	"Ohio"	"39"	"2018"	"2018"	"June"	"6"	11466
	"Ohio"	"39"	"2018"	"2018"	"July"	"7"	11723
	"Ohio"	"39"	"2018"	"2018"	"August"	"8"	12308
	"Ohio"	"39"	"2018"	"2018"	"September"	"9"	11318
	"Ohio"	"39"	"2018"	"2018"	"October"	"10"	11612
	"Ohio"	"39"	"2018"	"2018"	"November"	"11"	10801
	"Ohio"	"39"	"2018"	"2018"	"December"	"12"	10901
	"Ohio"	"39"	"2019"	"2019"	"January"	"1"	11072
	"Ohio"	"39"	"2019"	"2019"	"February"	"2"	10099
	"Ohio"	"39"	"2019"	"2019"	"March"	"3"	10881
	"Ohio"	"39"	"2019"	"2019"	"April"	"4"	10723
	"Ohio"	"39"	"2019"	"2019"	"May"	"5"	11370
	"Ohio"	"39"	"2019"	"2019"	"June"	"6"	11158
	"Ohio"	"39"	"2019"	"2019"	"July"	"7"	11988
	"Ohio"	"39"	"2019"	"2019"	"August"	"8"	12371
	"Ohio"	"39"	"2019"	"2019"	"September"	"9"	11695
	"Ohio"	"39"	"2019"	"2019"	"October"	"10"	11743
	"Ohio"	"39"	"2019"	"2019"	"November"	"11"	10425
	"Ohio"	"39"	"2019"	"2019"	"December"	"12"	10936
	"Ohio"	"39"	"2020"	"2020"	"January"	"1"	10661
	"Ohio"	"39"	"2020"	"2020"	"February"	"2"	10152
	"Ohio"	"39"	"2020"	"2020"	"March"	"3"	10714
	"Ohio"	"39"	"2020"	"2020"	"April"	"4"	10349
	"Ohio"	"39"	"2020"	"2020"	"May"	"5"	10960
